ICA,Group,Subjs,Timelag,Timescale
CC_4,young,34,2,0.37794713234919314
CC_4,young,34,3,0.2749863043752204
CC_4,young,34,4,0.25601822244835953
CC_4,young,34,5,0.24596358045982283
CC_4,young,34,6,0.18346908608756846
CC_4,young,34,7,0.16218553686139361
CC_4,young,34,8,0.11886798011042786
CC_4,young,34,9,0.12969825692503795
CC_4,young,34,10,0.10734716573355792
CC_4,young,34,11,0.021874602833782397
CC_4,young,34,12,-0.06267675985793805
CC_4,young,34,13,-0.1761095466785626
CC_4,young,34,14,-0.18212885710093774
CC_4,young,34,15,-0.12171481017412704
CC_4,young,34,16,-0.1597040651863265
CC_4,young,34,17,-0.23333491461172615
CC_4,young,34,18,-0.2227976051616331
CC_4,young,34,19,-0.15910367099493333
CC_4,young,34,20,-0.23122565444813456
CC_4,young,34,21,-0.26948643499302655
CC_4,young,34,22,-0.2708438615735622
CC_4,young,34,23,-0.27068322197910155
CC_4,young,34,24,-0.19067432930729858
CC_5,young,34,0,1.0
CC_5,young,34,1,0.4257522221819104
CC_5,young,34,2,0.20751417198550764
CC_5,young,34,3,0.3291937892784438
CC_5,young,34,4,0.16063225463496816
CC_5,young,34,5,0.011011484003908887
CC_5,young,34,6,0.07827525010002129
CC_5,young,34,7,0.147204055538848
CC_5,young,34,8,0.058451671490743075
CC_5,young,34,9,0.002616401160673069
CC_5,young,34,10,0.0511889197575787
CC_5,young,34,11,-0.02773734751458707
CC_5,young,34,12,-0.0797569086476707
CC_5,young,34,13,-0.11359605890542668
CC_5,young,34,14,-0.0564456306077129
CC_5,young,34,15,-0.11265548471187457
CC_5,young,34,16,-0.1455441100352221
CC_5,young,34,17,-0.09548843017283293
CC_5,young,34,18,-0.17432428794487684
CC_5,young,34,19,-0.14525798935841608
CC_5,young,34,20,-0.18432451572483893
CC_5,young,34,21,-0.19305738373760514
CC_5,young,34,22,-0.13215396299376125
CC_5,young,34,23,-0.15934280873077397
CC_5,young,34,24,-0.20614245737094392
CC_6,young,34,0,1.0
CC_6,young,34,1,0.6238358555531325
CC_6,young,34,2,0.3782997192994382
CC_6,young,34,3,0.3066972310450934
CC_6,young,34,4,0.21345452935926085
CC_6,young,34,5,0.07186756198828606
CC_6,young,34,6,-0.05418830010132132
CC_6,young,34,7,-0.12249139483074219
CC_6,young,34,8,-0.11384659422477558
CC_6,young,34,9,-0.12894144463094545
CC_6,young,34,10,-0.10867782670089565
CC_6,young,34,11,-0.0928453343008604
CC_6,young,34,12,-0.07008868316805755
CC_6,young,34,13,-0.038667823684920145
CC_6,young,34,14,-0.031078115458610132
CC_6,young,34,15,-0.06975349878712622
CC_6,young,34,16,-0.08894383857274289
CC_6,young,34,17,-0.04460799147107291
CC_6,young,34,18,-0.0898556370500262
CC_6,young,34,19,-0.1371418209128196
CC_6,young,34,20,-0.15821495198572944
CC_6,young,34,21,-0.15368226624342535
CC_6,young,34,22,-0.10494212454311877
CC_6,young,34,23,-0.13561616904672213
CC_6,young,34,24,-0.17024160767316096
CC_7,young,34,0,1.0
CC_7,young,34,1,0.06262500837473699
CC_7,young,34,2,0.04329994673659452
CC_7,young,34,3,0.2834889114958735
CC_7,young,34,4,0.2617561467190503
CC_7,young,34,5,0.024705280259479292
CC_7,young,34,6,0.09642375208301482
CC_7,young,34,7,0.22617782027324784
CC_7,young,34,8,-0.10919698815902804
CC_7,young,34,9,0.04358745164880759
CC_7,young,34,10,0.1676779330159341
CC_7,young,34,11,0.03041654166562453
CC_7,young,34,12,-0.1925821618972804
CC_7,young,34,13,0.057608273143658226
CC_7,young,34,14,0.03213182804128173
CC_7,young,34,15,-0.20528419404583326
CC_7,young,34,16,-0.1601450264078892
CC_7,young,34,17,-0.010947276664939764
CC_7,young,34,18,-0.22703734793925576
CC_7,young,34,19,-0.20545659156378607
CC_7,young,34,20,-0.08443386337853716
CC_7,young,34,21,-0.17586106471104343
CC_7,young,34,22,-0.2168248201153368
CC_7,young,34,23,-0.09706177354892705
CC_7,young,34,24,-0.14017405048068615
CC_8,young,34,0,1.0
CC_8,young,34,1,0.015456940629720521
CC_8,young,34,2,-0.12811525745237734
CC_8,young,34,3,0.13503285772349496
CC_8,young,34,4,0.1493322386860994
CC_8,young,34,5,0.03213489884653733
CC_8,young,34,6,0.0066811273693777005
CC_8,young,34,7,0.05577082212796439
CC_8,young,34,8,0.05012425580767914
CC_8,young,34,9,0.03898157857269183
CC_8,young,34,10,-0.029666180650797437
CC_8,young,34,11,-0.024868260242531713
CC_8,young,34,12,0.011300464430437846
CC_8,young,34,13,-0.023760262805393624
CC_8,young,34,14,-0.05679655940885017
CC_8,young,34,15,-0.0766768178719054
CC_8,young,34,16,-0.009809180656763844
CC_8,young,34,17,-0.022503563934940445
CC_8,young,34,18,-0.047613001420852584
CC_8,young,34,19,-0.12458200924890121
CC_8,young,34,20,-0.06921475036244268
CC_8,young,34,21,-0.06856540930937105
CC_8,young,34,22,-0.11433313228492394
CC_8,young,34,23,-0.0003818041807431079
CC_8,young,34,24,-0.11872058517751902
CC_9,young,34,0,1.0
CC_9,young,34,1,0.14220452647118975
CC_9,young,34,2,0.1624748203190846
CC_9,young,34,3,0.23150702399349254
CC_9,young,34,4,0.13673361923532948
CC_9,young,34,5,0.02941093296339518
CC_9,young,34,6,0.041081949685161386
CC_9,young,34,7,0.01676175583441056
CC_9,young,34,8,-0.17678892444369543
CC_9,young,34,9,-0.04601924664436
CC_9,young,34,10,-0.012413222603340646
CC_9,young,34,11,-0.03612507609207761
CC_9,young,34,12,-0.1144548748727899
CC_9,young,34,13,-0.021795295513662466
CC_9,young,34,14,-0.09995743558097929
CC_9,young,34,15,-0.06721308376387194
CC_9,young,34,16,-0.041018611470781986
CC_9,young,34,17,0.07649175679300631
CC_9,young,34,18,-0.07375258788709192
CC_9,young,34,19,0.0018324800691112396
CC_9,young,34,20,-0.016636770960253736
CC_9,young,34,21,-0.009578283045437222
CC_9,young,34,22,-0.04071267680360737
CC_9,young,34,23,-0.04356727441119171
CC_9,young,34,24,-0.0015007328200978
CC_10,young,34,0,1.0
CC_10,young,34,1,0.28329606678895075
CC_10,young,34,2,0.15388981309102648
CC_10,young,34,3,0.10706369364921865
CC_10,young,34,4,0.0864025847680594
CC_10,young,34,5,0.08798424355175218
CC_10,young,34,6,0.11652260765503862
CC_10,young,34,7,-0.004987045319750065
CC_10,young,34,8,-0.021479345500921943
CC_10,young,34,9,-0.059472742102008265
CC_10,young,34,10,0.03203560656765311
CC_10,young,34,11,0.027644872833555205
CC_10,young,34,12,0.028987146604992724
CC_10,young,34,13,0.05357874727316064
CC_10,young,34,14,0.029011708896435486
CC_10,young,34,15,0.015228954970879383
CC_10,young,34,16,-0.0431398278801744
CC_10,young,34,17,0.053384522443977886
CC_10,young,34,18,-0.008094946000147115
CC_10,young,34,19,-0.013364989417510974
CC_10,young,34,20,-0.02192101057843554
CC_10,young,34,21,-0.04290287816573921
CC_10,young,34,22,-0.009823128702798226
CC_10,young,34,23,-0.004784089004950905
CC_10,young,34,24,-0.046250160561421616
CC_11,young,34,0,1.0
CC_11,young,34,1,0.4147214653495786
CC_11,young,34,2,0.018783224342917054
CC_11,young,34,3,-0.037788538406967824
CC_11,young,34,4,0.019550253859172664
CC_11,young,34,5,0.0798215132885863
CC_11,young,34,6,0.09217249422795466
CC_11,young,34,7,0.045405660277761835
CC_11,young,34,8,0.06073017113916789
CC_11,young,34,9,0.08348673645729783
CC_11,young,34,10,0.03500132292090239
CC_11,young,34,11,-0.06379167332690791
CC_11,young,34,12,-0.15174988286202565
CC_11,young,34,13,-0.20474762101602248
CC_11,young,34,14,-0.14389776278071312
CC_11,young,34,15,-0.10674328195435932
CC_11,young,34,16,-0.07530714247241985
CC_11,young,34,17,-0.07538557162242167
CC_11,young,34,18,-0.10226232684150077
CC_11,young,34,19,-0.14028267618732393
CC_11,young,34,20,-0.1508381070572309
CC_11,young,34,21,-0.1064528924640266
CC_11,young,34,22,-0.0810005217151907
CC_11,young,34,23,-0.04297799998963163
CC_11,young,34,24,-0.09561247478381009
CC_12,young,34,0,1.0
CC_12,young,34,1,-0.20504456508559707
CC_12,young,34,2,-0.2499721978421853
CC_12,young,34,3,0.34461252114335744
CC_12,young,34,4,0.07475398231116989
CC_12,young,34,5,-0.2047537560690088
CC_12,young,34,6,0.06827190311473587
CC_12,young,34,7,0.20663570386610317
CC_12,young,34,8,-0.15301074217155533
CC_12,young,34,9,-0.0693498480902093
CC_12,young,34,10,0.09251216634146953
CC_12,young,34,11,0.02976824029944294
CC_12,young,34,12,-0.16311598535317764
CC_12,young,34,13,0.08029589956786504
CC_12,young,34,14,0.03533250109693794
CC_12,young,34,15,-0.08913571950758864
CC_12,young,34,16,0.002664564845445477
CC_12,young,34,17,0.03367652671606126
CC_12,young,34,18,-0.06674733820113907
CC_12,young,34,19,-0.07475074914906626
CC_12,young,34,20,0.08004765196519846
CC_12,young,34,21,-0.04684000515931366
CC_12,young,34,22,-0.049564390522940864
CC_12,young,34,23,0.0435024772258424
CC_12,young,34,24,-0.05828798163146324
CC_13,young,34,0,1.0
CC_13,young,34,1,0.076732363636979
CC_13,young,34,2,-0.27677504683997256
CC_13,young,34,3,0.05870913735811507
CC_13,young,34,4,0.16263841965128648
CC_13,young,34,5,0.017929909023091967
CC_13,young,34,6,0.006730793546238257
CC_13,young,34,7,-0.026920362164801752
CC_13,young,34,8,-0.1160034507431963
CC_13,young,34,9,0.03571542210349296
CC_13,young,34,10,0.11353271237393993
CC_13,young,34,11,-0.020939919456905733
CC_13,young,34,12,-0.11691004822320626
CC_13,young,34,13,-0.017640639918379893
CC_13,young,34,14,-0.0354902813170114
CC_13,young,34,15,-0.10814714962485646
CC_13,young,34,16,-0.0032122899174811073
CC_13,young,34,17,0.018681857860321352
CC_13,young,34,18,-0.04561021548945569
CC_13,young,34,19,-0.05658859321082785
CC_13,young,34,20,0.02014521723765454
CC_13,young,34,21,-0.011063048693079272
CC_13,young,34,22,-0.08529732983194463
CC_13,young,34,23,0.019769032253547116
CC_13,young,34,24,-0.03154302627836171
CC_14,young,34,0,1.0
CC_14,young,34,1,0.5724326683967895
CC_14,young,34,2,0.49280657198310035
CC_14,young,34,3,0.57060776250233
CC_14,young,34,4,0.5083942053108127
CC_14,young,34,5,0.43154009713639674
CC_14,young,34,6,0.4443300767166638
CC_14,young,34,7,0.37244590629029706
CC_14,young,34,8,0.26822361308544324
CC_14,young,34,9,0.2958838274832894
CC_14,young,34,10,0.19423909502976908
CC_14,young,34,11,0.14581929655355963
CC_14,young,34,12,0.1121975730433867
CC_14,young,34,13,0.06232755133519712
CC_14,young,34,14,-0.025179096492000633
CC_14,young,34,15,-0.07277976579647001
CC_14,young,34,16,-0.0956150403325003
CC_14,young,34,17,-0.0978415679291797
CC_14,young,34,18,-0.12499601196242582
CC_14,young,34,19,-0.23952747997695795
CC_14,young,34,20,-0.27266903857343044
CC_14,young,34,21,-0.27245164598119115
CC_14,young,34,22,-0.30418239868889496
CC_14,young,34,23,-0.2945272105896903
CC_14,young,34,24,-0.2806667701488655
CC_15,young,34,0,1.0
CC_15,young,34,1,0.31250658748627674
CC_15,young,34,2,0.22694488676832114
CC_15,young,34,3,0.37067105431035274
CC_15,young,34,4,0.3786997365566492
CC_15,young,34,5,0.23750336303432706
CC_15,young,34,6,0.1977371432628118
CC_15,young,34,7,0.183314030536106
CC_15,young,34,8,0.05555727532661386
CC_15,young,34,9,0.11548340690928341
CC_15,young,34,10,0.06929183092592454
CC_15,young,34,11,-0.06581599150936561
CC_15,young,34,12,-0.03513372794671849
CC_15,young,34,13,-0.0921653664984978
CC_15,young,34,14,-0.09745785027205851
CC_15,young,34,15,-0.19770721433884975
CC_15,young,34,16,-0.15774500679111245
CC_15,young,34,17,-0.1521703022311429
CC_15,young,34,18,-0.22957256561236025
CC_15,young,34,19,-0.18696352260536167
CC_15,young,34,20,-0.27225677516168173
CC_15,young,34,21,-0.22954576078445865
CC_15,young,34,22,-0.26191361126895474
CC_15,young,34,23,-0.17282021852478957
CC_15,young,34,24,-0.2613194487498711
CC_16,young,34,0,1.0
CC_16,young,34,1,0.6287331970388254
CC_16,young,34,2,0.518518520303822
CC_16,young,34,3,0.5158246836392401
CC_16,young,34,4,0.544220883883989
CC_16,young,34,5,0.4183920175328749
CC_16,young,34,6,0.32869576791476035
CC_16,young,34,7,0.27618668119628337
CC_16,young,34,8,0.23400789689235385
CC_16,young,34,9,0.18268372802283536
CC_16,young,34,10,0.1145400356685083
CC_16,young,34,11,0.05447455519714397
CC_16,young,34,12,-0.013034803824363977
CC_16,young,34,13,-0.08288157091851578
CC_16,young,34,14,-0.15355741603129897
CC_16,young,34,15,-0.23585135684266437
CC_16,young,34,16,-0.26131852310811354
CC_16,young,34,17,-0.2882269445863175
CC_16,young,34,18,-0.34084724335272254
CC_16,young,34,19,-0.42113314335293917
CC_16,young,34,20,-0.4427215839695029
CC_16,young,34,21,-0.4522402690376714
CC_16,young,34,22,-0.46693269655108594
CC_16,young,34,23,-0.440108080915363
CC_16,young,34,24,-0.4771763470414532
CC_17,young,34,0,1.0
CC_17,young,34,1,0.2547583487105034
CC_17,young,34,2,0.03534791999928688
CC_17,young,34,3,0.04679853802683733
CC_17,young,34,4,-0.006607037165316812
CC_17,young,34,5,-0.058665208713943
CC_17,young,34,6,-0.07282466517341363
CC_17,young,34,7,-0.043835692883213526
CC_17,young,34,8,-0.0006591999024265422
CC_17,young,34,9,0.013317220599471323
CC_17,young,34,10,-0.08006142247721719
CC_17,young,34,11,-0.05211220749783133
CC_17,young,34,12,-0.07185803373858789
CC_17,young,34,13,-0.039009320021252805
CC_17,young,34,14,0.049379298001896756
CC_17,young,34,15,-0.09917750332467856
CC_17,young,34,16,-0.017077274087854276
CC_17,young,34,17,-0.018224082422055362
CC_17,young,34,18,-0.07759200359683885
CC_17,young,34,19,-0.05145973831434536
CC_17,young,34,20,-0.036111161763619434
CC_17,young,34,21,-0.030574661287794375
CC_17,young,34,22,-0.05809296468842178
CC_17,young,34,23,0.02837130077996334
CC_17,young,34,24,-0.024268750613580362
CC_18,young,34,0,1.0
CC_18,young,34,1,0.5238954155662479
CC_18,young,34,2,0.23553753239045797
CC_18,young,34,3,0.24496814065345004
CC_18,young,34,4,0.036660548207735205
CC_18,young,34,5,-0.10987825775832075
CC_18,young,34,6,-0.07719851310303806
CC_18,young,34,7,-0.11100513542375674
CC_18,young,34,8,-0.16018012495122788
CC_18,young,34,9,-0.1155295453675714
CC_18,young,34,10,-0.07248430372144235
CC_18,young,34,11,-0.13484782085533079
CC_18,young,34,12,-0.18059427023654825
CC_18,young,34,13,-0.08246483546888914
CC_18,young,34,14,-0.05691255923042499
CC_18,young,34,15,-0.08354485944672782
CC_18,young,34,16,-0.09671219325626268
CC_18,young,34,17,-0.07651234070555848
CC_18,young,34,18,-0.06666921173096038
CC_18,young,34,19,-0.06480583421552005
CC_18,young,34,20,0.0005718692879300882
CC_18,young,34,21,0.004695191530651805
CC_18,young,34,22,-0.04250681629348745
CC_18,young,34,23,-0.03943529147059773
CC_18,young,34,24,-0.04651042228501615
AUD_1,young,34,0,1.0
AUD_1,young,34,1,0.31852843079798915
AUD_1,young,34,2,0.12488126703029158
AUD_1,young,34,3,0.25270491748649443
AUD_1,young,34,4,0.08710477405393857
AUD_1,young,34,5,-0.047704849448995286
AUD_1,young,34,6,0.008594466948684624
AUD_1,young,34,7,-0.043542939355048854
AUD_1,young,34,8,-0.11211956794241935
AUD_1,young,34,9,-0.061984380742618375
AUD_1,young,34,10,0.04517550746524574
AUD_1,young,34,11,0.03860577378759604
AUD_1,young,34,12,-0.016956512231832713
AUD_1,young,34,13,-0.02310567793604972
AUD_1,young,34,14,-0.06347890769707304
AUD_1,young,34,15,-0.008525660426545673
AUD_1,young,34,16,0.01993076929247095
AUD_1,young,34,17,-0.021944154715546768
AUD_1,young,34,18,-0.09340330200030007
AUD_1,young,34,19,-0.06685098006456368
AUD_1,young,34,20,-0.004377512740333665
AUD_1,young,34,21,-0.05160391881916774
AUD_1,young,34,22,-0.09875291040865969
AUD_1,young,34,23,-0.052098864328449256
AUD_1,young,34,24,-0.11105127431134332
AUD_2,young,34,0,1.0
AUD_2,young,34,1,0.07549422907537007
AUD_2,young,34,2,0.34128504392901104
AUD_2,young,34,3,0.04881839569569823
AUD_2,young,34,4,0.28371437540946065
AUD_2,young,34,5,-0.0018055278476281822
AUD_2,young,34,6,0.09926293062163453
AUD_2,young,34,7,-0.10355699344570043
AUD_2,young,34,8,0.07893078152648933
AUD_2,young,34,9,-0.12865212836543835
AUD_2,young,34,10,0.07403715048081717
AUD_2,young,34,11,-0.19066823205084527
AUD_2,young,34,12,-0.006860006192976233
AUD_2,young,34,13,-0.19855647106341182
AUD_2,young,34,14,-0.037275322452826255
AUD_2,young,34,15,-0.1589904936429353
AUD_2,young,34,16,-0.13822493542701736
AUD_2,young,34,17,-0.08926484921479429
AUD_2,young,34,18,-0.13096282494261888
AUD_2,young,34,19,-0.06213226024989869
AUD_2,young,34,20,-0.08917202596138592
AUD_2,young,34,21,-0.15633619965847026
AUD_2,young,34,22,-0.030536235281779595
AUD_2,young,34,23,-0.12741785527621255
AUD_2,young,34,24,-0.07986914962748412
AUD_3,young,34,0,1.0
AUD_3,young,34,1,0.257005637421793
AUD_3,young,34,2,0.06397906522721131
AUD_3,young,34,3,0.06231484382080366
AUD_3,young,34,4,0.16446239965621068
AUD_3,young,34,5,0.20895100422399868
AUD_3,young,34,6,0.15364578424401193
AUD_3,young,34,7,0.05676553922643652
AUD_3,young,34,8,-0.0592444040541934
AUD_3,young,34,9,-0.04609843640234835
AUD_3,young,34,10,0.07523066756569509
AUD_3,young,34,11,0.0011257604078440734
AUD_3,young,34,12,-0.05520691795840909
AUD_3,young,34,13,-0.10838328920785789
AUD_3,young,34,14,-0.188450851611486
AUD_3,young,34,15,-0.11975123708835199
AUD_3,young,34,16,-0.11981189661907758
AUD_3,young,34,17,-0.062396898037508655
AUD_3,young,34,18,-0.13038389372718168
AUD_3,young,34,19,-0.15234991122437028
AUD_3,young,34,20,-0.1814307312747488
AUD_3,young,34,21,-0.20930255060586078
AUD_3,young,34,22,-0.0939419332234354
AUD_3,young,34,23,-0.07803952034577487
AUD_3,young,34,24,-0.15136729201310145
AUD_4,young,34,0,1.0
AUD_4,young,34,1,0.6079135685823718
AUD_4,young,34,2,0.27481486383788123
AUD_4,young,34,3,0.13760595217798416
AUD_4,young,34,4,0.06683792966475381
AUD_4,young,34,5,0.0596880684810993
AUD_4,young,34,6,0.1256080886565804
AUD_4,young,34,7,0.1362144652477147
AUD_4,young,34,8,0.1098565328254831
AUD_4,young,34,9,0.09161113205805099
AUD_4,young,34,10,0.026876467420527708
AUD_4,young,34,11,-0.02012844180664845
AUD_4,young,34,12,-0.058585292420863334
AUD_4,young,34,13,-0.09249308458748182
AUD_4,young,34,14,-0.05688039643345481
AUD_4,young,34,15,-0.001076141534179168
AUD_4,young,34,16,-0.021049233443623482
AUD_4,young,34,17,-0.08605281846619753
AUD_4,young,34,18,-0.1762226083695772
AUD_4,young,34,19,-0.18416920234018677
AUD_4,young,34,20,-0.20680483263347363
AUD_4,young,34,21,-0.20921813530692274
AUD_4,young,34,22,-0.1824317147760156
AUD_4,young,34,23,-0.13373304612132447
AUD_4,young,34,24,-0.13681640751331522
AUD_5,young,34,0,1.0
AUD_5,young,34,1,0.2822644147582442
AUD_5,young,34,2,0.13410141955670307
AUD_5,young,34,3,0.31708206044393034
AUD_5,young,34,4,0.28921614375593385
AUD_5,young,34,5,0.1618799901900138
AUD_5,young,34,6,0.2026548510149877
AUD_5,young,34,7,0.11343474800213324
AUD_5,young,34,8,-0.10152315004981065
AUD_5,young,34,9,0.03529627997526784
AUD_5,young,34,10,0.0980597496862175
AUD_5,young,34,11,-0.03139576083523709
AUD_5,young,34,12,-0.11056249291260735
AUD_5,young,34,13,-0.05113018669797605
AUD_5,young,34,14,-0.08741665172750869
AUD_5,young,34,15,-0.14806534345122863
AUD_5,young,34,16,-0.08319124038737492
AUD_5,young,34,17,-0.1417868788947568
AUD_5,young,34,18,-0.17613109070910374
AUD_5,young,34,19,-0.18847623950924544
AUD_5,young,34,20,-0.1407779775162309
AUD_5,young,34,21,-0.13321559900221103
AUD_5,young,34,22,-0.23095596410509264
AUD_5,young,34,23,-0.1270560200444217
AUD_5,young,34,24,-0.16185081261488082
AUD_6,young,34,0,1.0
AUD_6,young,34,1,-0.037871410741736534
AUD_6,young,34,2,0.10471496805374943
AUD_6,young,34,3,0.29691892192251296
AUD_6,young,34,4,0.19191023988124148
AUD_6,young,34,5,-0.037591318838816605
AUD_6,young,34,6,0.07965305579009095
AUD_6,young,34,7,0.25673379099614996
AUD_6,young,34,8,-0.060793729459758486
AUD_6,young,34,9,0.10072980683109663
AUD_6,young,34,10,0.08467406332768765
AUD_6,young,34,11,0.06359784808536345
AUD_6,young,34,12,-0.02846209911486288
AUD_6,young,34,13,0.11466849023290594
AUD_6,young,34,14,0.005261533368183522
AUD_6,young,34,15,-0.09452685831006577
AUD_6,young,34,16,0.01146313838949683
AUD_6,young,34,17,0.015233919514574527
AUD_6,young,34,18,-0.15981018753978019
AUD_6,young,34,19,-0.06854539576794966
AUD_6,young,34,20,0.015960682142682293
AUD_6,young,34,21,-0.08812028433676279
AUD_6,young,34,22,-0.1434067758717659
AUD_6,young,34,23,0.01974490739076292
AUD_6,young,34,24,-0.03823805397462528
DMN_1,elder,35,0,1.0
DMN_1,elder,35,1,-0.28697240821971376
DMN_1,elder,35,2,-0.12420691100251298
DMN_1,elder,35,3,0.45155627210569915
DMN_1,elder,35,4,-0.2317316204784177
DMN_1,elder,35,5,-0.023245107691453354
DMN_1,elder,35,6,0.18018268778249918
DMN_1,elder,35,7,-0.05375415125537096
DMN_1,elder,35,8,-0.008589045051893826
DMN_1,elder,35,9,0.062169610508617315
DMN_1,elder,35,10,-0.04498527381160016
DMN_1,elder,35,11,0.0057710978011401735
DMN_1,elder,35,12,0.03372772707805672
DMN_1,elder,35,13,-0.031462397174372915
DMN_1,elder,35,14,0.09486153331858427
DMN_1,elder,35,15,0.02844573428693696
DMN_1,elder,35,16,-0.10510925435932748
DMN_1,elder,35,17,0.13578722602828566
DMN_1,elder,35,18,-0.06621169498731902
DMN_1,elder,35,19,-0.10641529055253095
DMN_1,elder,35,20,0.09476964140499793
DMN_1,elder,35,21,-0.03213725890168682
DMN_1,elder,35,22,-0.11670470049703864
DMN_1,elder,35,23,0.03348692712111104
DMN_1,elder,35,24,-0.019069536116109564
DMN_2,elder,35,0,1.0
DMN_2,elder,35,1,0.09938509000135594
DMN_2,elder,35,2,0.38585907312361656
DMN_2,elder,35,3,0.09265548236251615
DMN_2,elder,35,4,0.022724138635485648
DMN_2,elder,35,5,-0.08888664337692538
DMN_2,elder,35,6,-0.19654349129441484
DMN_2,elder,35,7,-0.1591293654680412
DMN_2,elder,35,8,-0.2656455692180578
DMN_2,elder,35,9,-0.1640367110415474
DMN_2,elder,35,10,-0.1693979955909697
DMN_2,elder,35,11,-0.0818152497825457
DMN_2,elder,35,12,-0.06833916027714235
DMN_2,elder,35,13,0.07028798120039563
DMN_2,elder,35,14,-0.0062751910062544426
DMN_2,elder,35,15,0.08712675372618647
DMN_2,elder,35,16,0.037554359040748206
DMN_2,elder,35,17,0.08867704613077025
DMN_2,elder,35,18,0.037817642358943665
DMN_2,elder,35,19,0.0769504364514968
DMN_2,elder,35,20,0.0511351781987715
DMN_2,elder,35,21,-0.004101915887748763
DMN_2,elder,35,22,-0.027592887952211653
DMN_2,elder,35,23,-0.02611936875780076
DMN_2,elder,35,24,-0.031100993477052887
DMN_3,elder,35,0,1.0
DMN_3,elder,35,1,0.6363191757310046
DMN_3,elder,35,2,0.4141745373731879
DMN_3,elder,35,3,0.24351422294533145
DMN_3,elder,35,4,0.08235659309363356
DMN_3,elder,35,5,-0.03541201509116956
DMN_3,elder,35,6,-0.11962728338515659
DMN_3,elder,35,7,-0.1638882830262302
DMN_3,elder,35,8,-0.18379088162962198
DMN_3,elder,35,9,-0.1856358151358347
DMN_3,elder,35,10,-0.2232901549224097
DMN_3,elder,35,11,-0.20640560665843316
DMN_3,elder,35,12,-0.17449637525550973
DMN_3,elder,35,13,-0.18191800165984917
DMN_3,elder,35,14,-0.16178485263828307
DMN_3,elder,35,15,-0.12493074361429711
DMN_3,elder,35,16,-0.11522222427620683
DMN_3,elder,35,17,-0.10939532068935706
DMN_3,elder,35,18,-0.10819129608959989
DMN_3,elder,35,19,-0.11855726364046645
DMN_3,elder,35,20,-0.15120288414153513
DMN_3,elder,35,21,-0.18439282610836405
DMN_3,elder,35,22,-0.1211044548423713
DMN_3,elder,35,23,-0.033560127730671484
DMN_3,elder,35,24,0.036106480450689274
DMN_4,elder,35,0,1.0
DMN_4,elder,35,1,0.2036373844938092
DMN_4,elder,35,2,0.1774884234353626
DMN_4,elder,35,3,0.05016957979573038
DMN_4,elder,35,4,0.06859422364952415
DMN_4,elder,35,5,0.08234500864762913
DMN_4,elder,35,6,-0.07307000030371434
DMN_4,elder,35,7,-0.0417787735778412
DMN_4,elder,35,8,-0.07299608279820001
DMN_4,elder,35,9,-0.06166477781098118
DMN_4,elder,35,10,-0.11621536422966852
DMN_4,elder,35,11,-0.03862197044914631
DMN_4,elder,35,12,-0.06714058692456525
DMN_4,elder,35,13,-0.09396769588740228
DMN_4,elder,35,14,-0.026728787734215043
DMN_4,elder,35,15,0.03568968306800761
DMN_4,elder,35,16,-0.041717252242246365
DMN_4,elder,35,17,-0.027047888395639437
DMN_4,elder,35,18,-0.006887972419475121
DMN_4,elder,35,19,-0.05968670160784914
DMN_4,elder,35,20,0.017520722179554055
DMN_4,elder,35,21,-0.04566256913861396
DMN_4,elder,35,22,-0.010977841302352258
DMN_4,elder,35,23,0.07343714607890597
DMN_4,elder,35,24,-0.056031383172383036
DMN_5,elder,35,0,1.0
DMN_5,elder,35,1,0.46747382311620417
DMN_5,elder,35,2,0.44948817153778436
DMN_5,elder,35,3,0.22919337229746917
DMN_5,elder,35,4,0.13074400017810517
DMN_5,elder,35,5,-0.031167890078854423
DMN_5,elder,35,6,-0.13895553084279347
DMN_5,elder,35,7,-0.22435501930564938
DMN_5,elder,35,8,-0.2357146648714008
DMN_5,elder,35,9,-0.21849288894825133
DMN_5,elder,35,10,-0.2479845784130516
DMN_5,elder,35,11,-0.24943022358751293
DMN_5,elder,35,12,-0.1951035923068529
DMN_5,elder,35,13,-0.20848864115669888
DMN_5,elder,35,14,-0.11158940144710958
DMN_5,elder,35,15,-0.06252179772849095
DMN_5,elder,35,16,-0.0785344902409222
DMN_5,elder,35,17,-0.020656261801959393
DMN_5,elder,35,18,0.04123047953182296
DMN_5,elder,35,19,-0.007701619357339416
DMN_5,elder,35,20,0.02484818848102227
DMN_5,elder,35,21,-0.022836486164402137
DMN_5,elder,35,22,-0.02331872659394827
DMN_5,elder,35,23,0.027982587764279643
DMN_5,elder,35,24,0.014585495374486106
DMN_6,elder,35,0,1.0
DMN_6,elder,35,1,0.5667133525431011
DMN_6,elder,35,2,0.3729367858231523
DMN_6,elder,35,3,0.153525009101336
DMN_6,elder,35,4,0.08075436047590336
DMN_6,elder,35,5,-0.014751477467893024
DMN_6,elder,35,6,-0.08896963692610263
DMN_6,elder,35,7,-0.16386573818163438
DMN_6,elder,35,8,-0.18829960214811475
DMN_6,elder,35,9,-0.16351557730614874
DMN_6,elder,35,10,-0.17506841145885577
DMN_6,elder,35,11,-0.14490505478454513
DMN_6,elder,35,12,-0.11829511317298497
DMN_6,elder,35,13,-0.06348733137685632
DMN_6,elder,35,14,-0.07161848019756181
DMN_6,elder,35,15,-0.08512979041156493
