Group,ICA,GMV
Younger,DMN_11,0.18777640705758875
Younger,SMN_1,0.3197431094718702
Younger,SMN_2,0.422504391634103
Younger,SMN_3,0.43272348606225214
Younger,SMN_4,0.2722254720601169
Younger,SMN_5,0.3515792967695178
Younger,SMN_6,0.33223308487371966
Younger,VIS_1,0.3921295395403197
Younger,VIS_2,0.4951527208992929
Younger,VIS_3,0.5966068560426886
Younger,VIS_4,0.42537070855949866
Younger,VIS_5,0.4608633400815906
Younger,VIS_6,0.38321416757323523
Younger,VIS_7,0.6370681506214719
Younger,VIS_8,0.6356142452268889
Younger,VIS_9,0.45475918596441095
Younger,VIS_10,0.5270295206344489
Younger,VIS_11,0.3196165173342734
Younger,VIS_12,0.3636245745601076
Younger,SC_1,0.0010751851690601502
Younger,SC_2,0.32645973563194275
Younger,SC_3,0.004177215202203529
Younger,SC_4,0.4671105038036
Younger,SC_5,0.5367499779571187
Younger,SC_6,0.44319646737792273
Younger,SC_7,0.5086928795684468
Younger,CC_1,0.4341446070960074
Younger,CC_2,0.5492927793300513
Younger,CC_3,0.11027594271934393
Younger,CC_4,0.4589081316283255
Younger,CC_5,0.39615878191861237
Younger,CC_6,0.0
Younger,CC_7,0.437141806790323
Younger,CC_8,0.3667235193830548
Younger,CC_9,0.4384828462745204
Younger,CC_10,0.44705820083618164
Younger,CC_11,0.46714438181934936
Younger,CC_12,0.18147950822656805
Younger,CC_13,0.3227966658093713
Younger,CC_14,0.28266591375524347
Younger,CC_15,0.23872013299754172
Younger,CC_16,0.24960330399599942
Younger,CC_17,0.3428550949602416
Younger,CC_18,0.15615285007339536
Younger,AUD_1,0.4285348590576287
Younger,AUD_2,0.32523222628867987
Younger,AUD_3,0.4212881335706422
Younger,AUD_4,0.46863838669025537
Younger,AUD_5,0.5316588725104476
Younger,AUD_6,0.5061296170408075
Younger,DMN_1,0.6215093370639917
Younger,DMN_2,2.1060308627534656e-06
Younger,DMN_3,0.161129223577904
Younger,DMN_4,0.3256656861666477
Younger,DMN_5,0.46048073876987805
Younger,DMN_6,0.6998714353099014
Younger,DMN_7,0.5114685685345621
Younger,DMN_8,0.45440154635544977
Younger,DMN_9,0.7797818418705103
Younger,DMN_10,0.7035313989176895
Younger,DMN_11,0.20075782411026233
Younger,SMN_1,0.35800132516658667
Younger,SMN_2,0.3346875002889922
Younger,SMN_3,0.40051958326137427
Younger,SMN_4,0.29221426221457397
Younger,SMN_5,0.45074143825155316
Younger,SMN_6,0.4206609843355237
Younger,VIS_1,0.38284162951238226
Younger,VIS_2,0.582211207259785
Younger,VIS_3,0.6249033104289662
Younger,VIS_4,0.5086850767785852
Younger,VIS_5,0.5941580886190588
Younger,VIS_6,0.47041241147301416
Younger,VIS_7,0.7773117639801719
Younger,VIS_8,0.7131193388592113
Younger,VIS_9,0.513345991120194
Younger,VIS_10,0.5142473722949172
Younger,VIS_11,0.49591547070127545
Younger,VIS_12,0.4719445317080527
Younger,SC_1,0.0004954893836177441
Younger,SC_2,0.46779947479565936
Younger,SC_3,0.003603139379375727
Younger,SC_4,0.41993935812603345
Younger,SC_5,0.5910437540574507
Younger,SC_6,0.4473547646493623
Younger,SC_7,0.5155726373195648
Younger,CC_1,0.5607992690621
Younger,CC_2,0.6284250328035066
Younger,CC_3,0.11519987328034459
Younger,CC_4,0.5003845213037549
Younger,CC_5,0.4357925355434418
Younger,CC_6,0.0
Younger,CC_7,0.5360267966082601
Younger,CC_8,0.43755380312601727
Younger,CC_9,0.5530342351306569
Younger,CC_10,0.4977783533659848
Younger,CC_11,0.4768426337025382
Younger,CC_12,0.26913903427846503
Younger,CC_13,0.3821696196541642
Younger,CC_14,0.32995735244317487
Younger,CC_15,0.3106489714347955
Younger,CC_16,0.3054395607023528
Younger,CC_17,0.3390787979870131
Younger,CC_18,0.16306121489315323
Younger,AUD_1,0.5161547904664819
Younger,AUD_2,0.3789011547059724
Younger,AUD_3,0.5667461617426439
Younger,AUD_4,0.6152461568514506
Younger,AUD_5,0.5105581166166248
Younger,AUD_6,0.6961754181168296
Younger,DMN_1,0.6097394065423445
Younger,DMN_2,1.3964923713308852e-06
Younger,DMN_3,0.2783093705321803
Younger,DMN_4,0.34209949410322943
Younger,DMN_5,0.49381335666685394
Younger,DMN_6,0.5519673788186276
Younger,DMN_7,0.39718064349709137
Younger,DMN_8,0.43639164892109955
Younger,DMN_9,0.6130195783846306
Younger,DMN_10,0.529531301874103
Younger,DMN_11,0.15901802705995965
Younger,SMN_1,0.2912987484173341
Younger,SMN_2,0.4245641032854716
Younger,SMN_3,0.3673079474405809
Younger,SMN_4,0.27328694860140484
Younger,SMN_5,0.3781613490798257
Younger,SMN_6,0.385347893743804
Younger,VIS_1,0.35004034277164575
Younger,VIS_2,0.6173223871173281
Younger,VIS_3,0.5943684198639609
Younger,VIS_4,0.4106090439088417
Younger,VIS_5,0.531271575978308
Younger,VIS_6,0.387562888138222
Younger,VIS_7,0.5996885119062482
Younger,VIS_8,0.6576314135031267
Younger,VIS_9,0.5635822135390658
Younger,VIS_10,0.4426195594397458
Younger,VIS_11,0.3751319502339219
Younger,VIS_12,0.45608553200057056
Younger,SC_1,0.006280764895067973
Younger,SC_2,0.4557245129888708
Younger,SC_3,0.004031381696801294
Younger,SC_4,0.45210436528379266
Younger,SC_5,0.4705406635096579
Younger,SC_6,0.4490732794458216
Younger,SC_7,0.4972784203110319
Younger,CC_1,0.4757612934618285
Younger,CC_2,0.4649381465984113
Younger,CC_3,0.10724248759674304
Younger,CC_4,0.5603858647924481
Younger,CC_5,0.43778371359362744
Younger,CC_6,0.0
Younger,CC_7,0.5376838418570432
Younger,CC_8,0.39724501515879773
Younger,CC_9,0.5120652543775963
Younger,CC_10,0.4601828437862974
Younger,CC_11,0.5188961417386027
Younger,CC_12,0.19909011256514172
Younger,CC_13,0.33425143857796985
Younger,CC_14,0.26535044249260065
Younger,CC_15,0.2930178321672208
Younger,CC_16,0.25652585020571045
Younger,CC_17,0.4229150242877729
Younger,CC_18,0.1652842532053138
Younger,AUD_1,0.4744264158335599
Younger,AUD_2,0.3761294095805197
Younger,AUD_3,0.48635410540031665
Younger,AUD_4,0.540871717713096
Younger,AUD_5,0.5679678664062963
Younger,AUD_6,0.5195052208322467
Younger,DMN_1,0.6075391642975084
Younger,DMN_2,1.1590650846646653e-06
Younger,DMN_3,0.21128903509992542
Younger,DMN_4,0.3697266018751896
Younger,DMN_5,0.5032123553030419
Younger,DMN_6,0.5012109848585996
Younger,DMN_7,0.3200649050149051
Younger,DMN_8,0.5013345082600912
Younger,DMN_9,0.6511417699582649
Younger,DMN_10,0.48991481192184216
Younger,DMN_11,0.1838428382620667
Younger,SMN_1,0.2840776028055133
Younger,SMN_2,0.3208142112601887
Younger,SMN_3,0.38670673514857434
Younger,SMN_4,0.24806732345711102
Younger,SMN_5,0.39420780449202564
Younger,SMN_6,0.3515544380202438
Younger,VIS_1,0.3489625300421859
Younger,VIS_2,0.6362670172344554
Younger,VIS_3,0.49112678025708056
Younger,VIS_4,0.44913425228812476
Younger,VIS_5,0.5677343543731805
Younger,VIS_6,0.40636324792197254
Younger,VIS_7,0.7238722172650424
Younger,VIS_8,0.6214430061253634
Younger,VIS_9,0.423634850617611
Younger,VIS_10,0.5322168379118948
Younger,VIS_11,0.4587003408056317
Younger,VIS_12,0.3255377872423692
Younger,SC_1,0.002325615328807158
Younger,SC_2,0.48342828858982434
Younger,SC_3,0.0033271060299629234
Younger,SC_4,0.49906816446419916
Younger,SC_5,0.4708282125718666
Younger,SC_6,0.5632890101635095
Younger,SC_7,0.5119053992358121
Younger,CC_1,0.49140815301374957
Younger,CC_2,0.45968046152230463
Younger,CC_3,0.1174762589913426
Younger,CC_4,0.4876019232200854
Younger,CC_5,0.41314286264506256
Younger,CC_6,0.0
Younger,CC_7,0.47251299475178576
Younger,CC_8,0.38764432524189807
Younger,CC_9,0.4675600483562007
Younger,CC_10,0.43155995733810193
Younger,CC_11,0.450904599644921
Younger,CC_12,0.191492447347352
Younger,CC_13,0.3490568846464157
Younger,CC_14,0.24287425004171603
Younger,CC_15,0.3152396547974962
Younger,CC_16,0.24179996346885507
Younger,CC_17,0.38348068522684503
Younger,CC_18,0.15959033821568344
Younger,AUD_1,0.40955009334015124
Younger,AUD_2,0.3559634288152059
Younger,AUD_3,0.4491238341186986
Younger,AUD_4,0.5335740438013366
Younger,AUD_5,0.4329029276515498
Younger,AUD_6,0.5071298850305153
Younger,DMN_1,0.6986554337270332
Younger,DMN_2,1.348037946239086e-06
Younger,DMN_3,0.17827327413992447
Younger,DMN_4,0.38031490101958765
Younger,DMN_5,0.42662526892893243
Younger,DMN_6,0.5583450703909902
Younger,DMN_7,0.3664431883530183
Younger,DMN_8,0.5298086675730619
Younger,DMN_9,0.6717051448244037
Younger,DMN_10,0.5547753247347745
Younger,DMN_11,0.22084862942045386
Younger,SMN_1,0.41996272495298675
Younger,SMN_2,0.3628894262241595
Younger,SMN_3,0.5190309782822927
Younger,SMN_4,0.28532136660633667
Younger,SMN_5,0.42609457807107404
Younger,SMN_6,0.3794721807494308
Younger,VIS_1,0.4038630769108281
Younger,VIS_2,0.6283646135619192
Younger,VIS_3,0.566368559996287
Younger,VIS_4,0.4812555249893304
Younger,VIS_5,0.5373247834769163
Younger,VIS_6,0.3810377780235175
Younger,VIS_7,0.7082947980273854
Younger,VIS_8,0.7283520246997024
Younger,VIS_9,0.4260538238467592
Younger,VIS_10,0.580641999389186
Younger,VIS_11,0.46961003722566547
Younger,VIS_12,0.3278851193009001
Younger,SC_1,0.0005093859378548311
Younger,SC_2,0.4695283364165913
Younger,SC_3,0.003531047238290987
Younger,SC_4,0.5395282290198586
Younger,SC_5,0.554263612537673
Younger,SC_6,0.4749319589499271
Younger,SC_7,0.5805785619851315
Younger,CC_1,0.4448822664492058
Younger,CC_2,0.5299958947933081
Younger,CC_3,0.13173029323418936
Younger,CC_4,0.5076958500977719
Younger,CC_5,0.46688300009929773
Younger,CC_6,0.0
Younger,CC_7,0.44562193841645215
Younger,CC_8,0.4061192770799001
Younger,CC_9,0.46549940651113336
Younger,CC_10,0.4734806978341305
Younger,CC_11,0.45490183252276795
Younger,CC_12,0.23072715735796726
Younger,CC_13,0.39822051109689655
Younger,CC_14,0.3445453472209699
Younger,CC_15,0.34475848439967993
Younger,CC_16,0.19638735936446625
Younger,CC_17,0.45420485373699304
Younger,CC_18,0.1525593429352298
Younger,AUD_1,0.4498026623870387
Younger,AUD_2,0.4329791809573318
Younger,AUD_3,0.5613954293005394
Younger,AUD_4,0.5737883647282919
Younger,AUD_5,0.449244603063121
Younger,AUD_6,0.5567437049114343
Younger,DMN_1,0.6784141786170729
Younger,DMN_2,2.9956497464710172e-06
Younger,DMN_3,0.16707996572508957
Younger,DMN_4,0.3689942305738276
Younger,DMN_5,0.46776441913662536
Younger,DMN_6,0.6564695437749227
Younger,DMN_7,0.3853310454975475
Younger,DMN_8,0.5619732909130327
Younger,DMN_9,0.738153571432287
Younger,DMN_10,0.7006517576448845
Younger,DMN_11,0.20653803556254416
Younger,SMN_1,0.33825060002731555
Younger,SMN_2,0.5102683721166669
Younger,SMN_3,0.49151809919964184
Younger,SMN_4,0.3086514310403304
Younger,SMN_5,0.4556879229617841
Younger,SMN_6,0.5348489447073503
Younger,VIS_1,0.48629385323235486
Younger,VIS_2,0.6271592721794591
Younger,VIS_3,0.6734404130415483
Younger,VIS_4,0.6551462484128547
Younger,VIS_5,0.7390348513921102
Younger,VIS_6,0.5054095143621619
Younger,VIS_7,0.7858595956455577
Younger,VIS_8,0.7872371420715795
Younger,VIS_9,0.5678942600886027
Younger,VIS_10,0.6180876818570223
Younger,VIS_11,0.4468721322941058
Younger,VIS_12,0.39990588932326343
Younger,SC_1,0.0004314601230196951
Younger,SC_2,0.46078027107498865
Younger,SC_3,0.005114866991238104
Younger,SC_4,0.5561650955315792
Younger,SC_5,0.5483795648271387
Younger,SC_6,0.49465279416604474
Younger,SC_7,0.5373028372273301
Younger,CC_1,0.4339131703882506
Younger,CC_2,0.5753287943926725
Younger,CC_3,0.1092047333491571
Younger,CC_4,0.5986751986272407
Younger,CC_5,0.546864676656145
Younger,CC_6,0.0
Younger,CC_7,0.5798508019158335
Younger,CC_8,0.3770378218455748
Younger,CC_9,0.5435905691349145
Younger,CC_10,0.5428096182418592
Younger,CC_11,0.6098633968468868
Younger,CC_12,0.20445269120462012
Younger,CC_13,0.4083502699028362
Younger,CC_14,0.3141767323920221
Younger,CC_15,0.3118915088248975
Younger,CC_16,0.26182698661630804
Younger,CC_17,0.39707415212284436
Younger,CC_18,0.16544431786645541
Younger,AUD_1,0.528986273389874
Younger,AUD_2,0.4466923068870198
Younger,AUD_3,0.5905721747513973
Younger,AUD_4,0.6099763422301321
Younger,AUD_5,0.5914597384857408
Younger,AUD_6,0.5772712591922644
Younger,DMN_1,0.5881163333401536
Younger,DMN_2,1.1752465947763091e-06
Younger,DMN_3,0.1389098187739199
Younger,DMN_4,0.353076440818382
Younger,DMN_5,0.4495618957461733
Younger,DMN_6,0.5048357943693796
Younger,DMN_7,0.3858857484477939
Younger,DMN_8,0.4637883386828683
Younger,DMN_9,0.5722509116837473
Younger,DMN_10,0.5092437285365481
Younger,DMN_11,0.16675826545917627
Younger,SMN_1,0.2890367476326047
Younger,SMN_2,0.4006270874630321
Younger,SMN_3,0.4720211119362802
Younger,SMN_4,0.29986595791397674
Younger,SMN_5,0.324005334666281
Younger,SMN_6,0.392927093036247
Younger,VIS_1,0.35679787758624915
Younger,VIS_2,0.5889955126877987
Younger,VIS_3,0.5905588070551554
Younger,VIS_4,0.40990327795346576
Younger,VIS_5,0.5017544591065609
Younger,VIS_6,0.37279312718998303
Younger,VIS_7,0.6293838295069608
Younger,VIS_8,0.6257059357383035
Younger,VIS_9,0.5223247571425005
Younger,VIS_10,0.492109910105214
Younger,VIS_11,0.36284293008573126
Younger,VIS_12,0.32334649653145764
Younger,SC_1,0.0003932857994324436
Younger,SC_2,0.5106061380920988
Younger,SC_3,0.003782256082614009
Younger,SC_4,0.2277432887843161
Younger,SC_5,0.4424467556404345
Younger,SC_6,0.44869950233083783
Younger,SC_7,0.529414134495186
Younger,CC_1,0.5180740175825177
Younger,CC_2,0.48102193438645563
Younger,CC_3,0.09459253919847084
Younger,CC_4,0.5194384834983132
Younger,CC_5,0.34193133495070716
Younger,CC_6,0.0
Younger,CC_7,0.47111905162984674
Younger,CC_8,0.42796645832784247
Younger,CC_9,0.4369442652572285
Younger,CC_10,0.3648129204909007
Younger,CC_11,0.45545259389010345
Younger,CC_12,0.20078951278419205
Younger,CC_13,0.3421532872951392
Younger,CC_14,0.2656353215376536
Younger,CC_15,0.2898150876615987
Younger,CC_16,0.23370052016142642
Younger,CC_17,0.3575228416558468
Younger,CC_18,0.14779271614370923
Younger,AUD_1,0.4874246364290064
Younger,AUD_2,0.4022261608730663
Younger,AUD_3,0.44151636055021576
Younger,AUD_4,0.4941534625761437
Younger,AUD_5,0.4868464054483356
Younger,AUD_6,0.597265053879131
Younger,DMN_1,0.5830166972044742
Younger,DMN_2,1.7586763268310919e-06
Younger,DMN_3,0.20483142047217398
Younger,DMN_4,0.3406196254672426
Younger,DMN_5,0.4400737475265156
Younger,DMN_6,0.4923256608572873
Younger,DMN_7,0.3697203140367161
Younger,DMN_8,0.6012229829123525
Younger,DMN_9,0.578477478388584
Younger,DMN_10,0.5182450648510095
Younger,DMN_11,0.2083318093509385
Younger,SMN_1,0.28186221646540094
Younger,SMN_2,0.3088023089098208
Younger,SMN_3,0.35438671256556653
Younger,SMN_4,0.2503538741306825
Younger,SMN_5,0.36972609342950763
Younger,SMN_6,0.4585916255459641
Younger,VIS_1,0.3472858838962786
Younger,VIS_2,0.6807536266066812
Younger,VIS_3,0.5761196197885455
Younger,VIS_4,0.45040816429889563
Younger,VIS_5,0.7090546506823916
Younger,VIS_6,0.5339237812793616
Younger,VIS_7,0.7598046443679116
Younger,VIS_8,0.724204648624767
Younger,VIS_9,0.4947032395637397
Younger,VIS_10,0.5267753862973416
Younger,VIS_11,0.4194312167890144
Younger,VIS_12,0.288181306737842
Younger,SC_1,0.0025047338170803746
Younger,SC_2,0.37766275532317883
Younger,SC_3,0.010100376778141115
Younger,SC_4,0.40728068803295947
Younger,SC_5,0.5697546989628763
Younger,SC_6,0.3779933714505398
Younger,SC_7,0.45592065742521576
Younger,CC_1,0.4132049426887975
Younger,CC_2,0.6222726666566097
Younger,CC_3,0.12062507958123178
Younger,CC_4,0.4658510973959258
Younger,CC_5,0.42290910717212793
Younger,CC_6,0.0
Younger,CC_7,0.3988164889089989
Younger,CC_8,0.3358454419807954
Younger,CC_9,0.4977905587716536
Younger,CC_10,0.4257108054377816
Younger,CC_11,0.4745278222994371
Younger,CC_12,0.1606990144108281
Younger,CC_13,0.3183195053627997
Younger,CC_14,0.3358476387731957
Younger,CC_15,0.23730065154306818
Younger,CC_16,0.2006836346153057
Younger,CC_17,0.3151909013589223
Younger,CC_18,0.16513061275084814
Younger,AUD_1,0.4691846686782259
Younger,AUD_2,0.3463756740093231
Younger,AUD_3,0.477483537160989
Younger,AUD_4,0.485332778005889
Younger,AUD_5,0.49639706990935584
Younger,AUD_6,0.4676155249277751
Younger,DMN_1,0.5853439117922927
Younger,DMN_2,1.0323418243618825e-06
Younger,DMN_3,0.1237795797712875
Younger,DMN_4,0.3291754758719242
Younger,DMN_5,0.3948583214571982
Younger,DMN_6,0.5504386587576433
Younger,DMN_7,0.3084783657933726
Younger,DMN_8,0.4717602693673336
Younger,DMN_9,0.512694003907117
Younger,DMN_10,0.4018679667602886
Younger,DMN_11,0.19177946990186517
Younger,SMN_1,0.3178530082558141
Younger,SMN_2,0.3226720293362935
Younger,SMN_3,0.3172352241747307
Younger,SMN_4,0.2494289775689443
Younger,SMN_5,0.3885739400531306
Younger,SMN_6,0.4250804330363418
Younger,VIS_1,0.2995891413002303
Younger,VIS_2,0.5312754620205272
Younger,VIS_3,0.49049215425144543
Younger,VIS_4,0.35456466223254346
Younger,VIS_5,0.4975955432111567
Younger,VIS_6,0.36296712178172486
Younger,VIS_7,0.7054030154690598
Younger,VIS_8,0.6614769209514965
Younger,VIS_9,0.4188488405762297
Younger,VIS_10,0.4780922432740529
Younger,VIS_11,0.5383199218547705
Younger,VIS_12,0.48089945496934833
Younger,SC_1,0.0015333273349273386
Younger,SC_2,0.41167147141514404
Younger,SC_3,0.001620059960811032
Younger,SC_4,0.38782350131959625
Younger,SC_5,0.4588815633094672
Younger,SC_6,0.43552100206866406
Younger,SC_7,0.43191308054057037
Younger,CC_1,0.4714289659803564
Younger,CC_2,0.5121649476614866
Younger,CC_3,0.10552879897030917
Younger,CC_4,0.46830383755943994
Younger,CC_5,0.39280050270485156
Younger,CC_6,0.0
Younger,CC_7,0.4533424404534427
Younger,CC_8,0.4013559475089564
Younger,CC_9,0.4429005745685462
Younger,CC_10,0.4457611721573454
Younger,CC_11,0.45851660858501087
Younger,CC_12,0.16741405337145834
Younger,CC_13,0.3100631241545533
Younger,CC_14,0.247180069260525
Younger,CC_15,0.26732704946489044
Younger,CC_16,0.2118255069310015
Younger,CC_17,0.36014231181505957
Younger,CC_18,0.13245157807162314
Younger,AUD_1,0.5031784384539633
Younger,AUD_2,0.38194381468223804
Younger,AUD_3,0.5340723070231351
Younger,AUD_4,0.4773763616879781
Younger,AUD_5,0.4588944668119604
Younger,AUD_6,0.5563302365216342
Elder,DMN_1,0.519839680556095
Elder,DMN_2,1.5972462613947611e-06
Elder,DMN_3,0.13365084384426926
Elder,DMN_4,0.3691153625647227
Elder,DMN_5,0.43318582032666064
Elder,DMN_6,0.4327208472020698
Elder,DMN_7,0.31590841575102374
Elder,DMN_8,0.4300813069849303
Elder,DMN_9,0.5552853652925203
Elder,DMN_10,0.4620215513489463
Elder,DMN_11,0.203613998763489
Elder,SMN_1,0.3401310181978977
Elder,SMN_2,0.3897475943420873
Elder,SMN_3,0.3626253306865692
Elder,SMN_4,0.2586512366930644
Elder,SMN_5,0.37880454370469757
Elder,SMN_6,0.3677706610072743
Elder,VIS_1,0.3373519791798158
Elder,VIS_2,0.6988603581081737
Elder,VIS_3,0.5150785121050748
Elder,VIS_4,0.4063584352984573
Elder,VIS_5,0.5444025225711592
Elder,VIS_6,0.42377738067598053
Elder,VIS_7,0.6395567673625369
Elder,VIS_8,0.6348959081100695
Elder,VIS_9,0.4844034359310613
Elder,VIS_10,0.37955730340697547
Elder,VIS_11,0.3549347095417254
Elder,VIS_12,0.29566333104263653
Elder,SC_1,0.0006782232971586795
Elder,SC_2,0.4809986578695702
Elder,SC_3,0.004452499303927955
Elder,SC_4,0.36248219464764453
Elder,SC_5,0.47111913923061255
Elder,SC_6,0.380197800470121
Elder,SC_7,0.5058928421049407
Elder,CC_1,0.295943813793587
Elder,CC_2,0.5351998408635458
Elder,CC_3,0.14610138716119708
Elder,CC_4,0.47401584549383685
Elder,CC_5,0.36835662975455774
Elder,CC_6,0.0
Elder,CC_7,0.4526823108846491
Elder,CC_8,0.31932996981071704
Elder,CC_9,0.4975328806674842
Elder,CC_10,0.38728656913294934
Elder,CC_11,0.49236197905106976
Elder,CC_12,0.1841290071606636
Elder,CC_13,0.33177143877202814
Elder,CC_14,0.2546985727367979
Elder,CC_15,0.2662853652780706
Elder,CC_16,0.23911884472225653
Elder,CC_17,0.4241000549359755
Elder,CC_18,0.16924282547199365
Elder,AUD_1,0.5271915332837538
Elder,AUD_2,0.3479594628919255
Elder,AUD_3,0.5074056865590991
Elder,AUD_4,0.49127908186479047
Elder,AUD_5,0.40325889081665967
Elder,AUD_6,0.43860745429992676
Elder,DMN_1,0.618359013037248
Elder,DMN_2,1.8031951243683992e-06
Elder,DMN_3,0.21615753571192423
Elder,DMN_4,0.21948009503610205
Elder,DMN_5,0.5047499338785807
Elder,DMN_6,0.6085585735060952
Elder,DMN_7,0.4590696683435729
Elder,DMN_8,0.46606718410145154
Elder,DMN_9,0.6726755716583945
Elder,DMN_10,0.5401666326956316
Elder,DMN_11,0.2020847350358963
Elder,SMN_1,0.27972382036122406
Elder,SMN_2,0.3206298319679318
Elder,SMN_3,0.4584151190338713
Elder,SMN_4,0.26004526244871545
Elder,SMN_5,0.3400527193690791
Elder,SMN_6,0.3828444237058813
Elder,VIS_1,0.38160260157151654
Elder,VIS_2,0.639312081264727
Elder,VIS_3,0.581188597462394
Elder,VIS_4,0.4306551353497939
Elder,VIS_5,0.5271653424609791
Elder,VIS_6,0.4216393223314574
Elder,VIS_7,0.626983151291356
Elder,VIS_8,0.5868534012274309
Elder,VIS_9,0.532198709971977
Elder,VIS_10,0.43351102507475653
Elder,VIS_11,0.37218145348808984
Elder,VIS_12,0.37872958273598645
Elder,SC_1,0.001555855667296176
Elder,SC_2,0.4670711069396048
Elder,SC_3,0.003557623895396704
Elder,SC_4,0.3408882130276073
Elder,SC_5,0.4719054093866637
Elder,SC_6,0.4061397268916621
Elder,SC_7,0.54170715267008
Elder,CC_1,0.38505190881815826
Elder,CC_2,0.48575350280964014
Elder,CC_3,0.0967170029427066
Elder,CC_4,0.41667478825106763
Elder,CC_5,0.32351259029272833
Elder,CC_6,0.0
Elder,CC_7,0.4514343259912549
Elder,CC_8,0.3906909426053365
Elder,CC_9,0.36118229681795294
Elder,CC_10,0.41167847044540173
Elder,CC_11,0.4567772285504775
Elder,CC_12,0.17291869764978235
Elder,CC_13,0.3447748210394021
Elder,CC_14,0.27663026253382367
Elder,CC_15,0.25506516252503253
Elder,CC_16,0.23907191509550269
Elder,CC_17,0.35003112662922253
Elder,CC_18,0.13289421300093332
Elder,AUD_1,0.4249655974633766
Elder,AUD_2,0.3196444786859281
Elder,AUD_3,0.38638713775259076
Elder,AUD_4,0.4688195288181305
Elder,AUD_5,0.5119394840616168
Elder,AUD_6,0.487912862589865
Elder,DMN_1,0.4957997744733637
Elder,DMN_2,9.43192744001618e-07
Elder,DMN_3,0.19659027728167447
Elder,DMN_4,0.36414922006202466
Elder,DMN_5,0.2902495635278297
Elder,DMN_6,0.4218121920571183
Elder,DMN_7,0.2817500400723833
Elder,DMN_8,0.42419617465048126
Elder,DMN_9,0.5147393878662225
Elder,DMN_10,0.4300878354997346
Elder,DMN_11,0.21858064152977683
Elder,SMN_1,0.3010807217973651
Elder,SMN_2,0.3179766066146619
Elder,SMN_3,0.29968168609070056
Elder,SMN_4,0.16472771470293854
Elder,SMN_5,0.28300732870896655
Elder,SMN_6,0.31810688069372467
Elder,VIS_1,0.27173084020614624
Elder,VIS_2,0.507162914131627
Elder,VIS_3,0.4049998377308701
Elder,VIS_4,0.33345122364434326
Elder,VIS_5,0.44340916113419965
Elder,VIS_6,0.42112167766599945
Elder,VIS_7,0.4695610494324655
Elder,VIS_8,0.48247759721495886
Elder,VIS_9,0.30624962665817956
Elder,VIS_10,0.4453599552313487
Elder,VIS_11,0.3744357092814012
Elder,VIS_12,0.2734252404082905
Elder,SC_1,0.00028128572312473835
Elder,SC_2,0.3144628026268699
Elder,SC_3,0.004269830846389981
Elder,SC_4,0.36134704766851483
Elder,SC_5,0.3769246619759184
Elder,SC_6,0.3103689397826339
Elder,SC_7,0.3874337311946984
Elder,CC_1,0.30984846118724707
Elder,CC_2,0.39436255621187616
Elder,CC_3,0.1274689496918158
Elder,CC_4,0.41432880994045374
Elder,CC_5,0.3187540896011121
Elder,CC_6,0.0
Elder,CC_7,0.3863195307327039
Elder,CC_8,0.28820868920196185
Elder,CC_9,0.30484103524323664
Elder,CC_10,0.3259803797259475
Elder,CC_11,0.3538565310564908
Elder,CC_12,0.15176714166547312
Elder,CC_13,0.30383524975993415
Elder,CC_14,0.26455064433993714
Elder,CC_15,0.27102314748547296
Elder,CC_16,0.21708093199766043
Elder,CC_17,0.2734072081970446
Elder,CC_18,0.1392049060174913
Elder,AUD_1,0.30655658561171906
Elder,AUD_2,0.30881897427818994
Elder,AUD_3,0.3302462561564012
Elder,AUD_4,0.3307523393269741
Elder,AUD_5,0.2929956398226998
Elder,AUD_6,0.4769540158185092
Elder,DMN_1,0.4682819825230223
Elder,DMN_2,1.1748588876439172e-06
Elder,DMN_3,0.16740545269214746
Elder,DMN_4,0.3246771377144438
Elder,DMN_5,0.3824147383371989
Elder,DMN_6,0.4987692634264628
Elder,DMN_7,0.3440695748184667
Elder,DMN_8,0.41477427970279346
Elder,DMN_9,0.5436264059760354
Elder,DMN_10,0.4635597620949601
Elder,DMN_11,0.18186500510483078
Elder,SMN_1,0.2368832022854776
Elder,SMN_2,0.3283471203211582
Elder,SMN_3,0.28517508958325244
Elder,SMN_4,0.20658851572961517
Elder,SMN_5,0.2586972171610052
Elder,SMN_6,0.3262835948756247
Elder,VIS_1,0.32198849546186853
Elder,VIS_2,0.481519903197433
Elder,VIS_3,0.4678713715437687
Elder,VIS_4,0.4059220245390227
Elder,VIS_5,0.4870384525169026
Elder,VIS_6,0.44397010044618085
Elder,VIS_7,0.5689837137858073
Elder,VIS_8,0.5538971424102783
Elder,VIS_9,0.4605225785212083
Elder,VIS_10,0.3809273134578358
Elder,VIS_11,0.39569062717033154
Elder,VIS_12,0.34430498787851044
Elder,SC_1,0.0006490517892719557
Elder,SC_2,0.39994923002792127
Elder,SC_3,0.003193000320496856
Elder,SC_4,0.34199368953704834
Elder,SC_5,0.36846353249116376
Elder,SC_6,0.3531342826106332
Elder,SC_7,0.4184476417122465
Elder,CC_1,0.3036834651773626
Elder,CC_2,0.4695591845295646
Elder,CC_3,0.13813466172326694
Elder,CC_4,0.44044806921120844
Elder,CC_5,0.3004904714497653
Elder,CC_6,0.0
Elder,CC_7,0.3581971833200166
Elder,CC_8,0.37652195312760095
Elder,CC_9,0.37950751546657446
Elder,CC_10,0.30378238450397144
