sigmas,rho,intf,F0,Group
0.85,"[7.70294094e-03 1.16195208e-03 2.70454363e-04 ... 1.10185111e-04
 1.90319737e-04 9.01514544e-05]",5.141769857789854,0.0002595760878275504,Elderly
0.75,"[6.75974287e-03 1.03455203e-03 1.70751306e-04 ... 0.00000000e+00
 3.01325834e-05 3.01325834e-05]",3.1143742070866782,5.0010044194456014e-05,Elderly
0.7,"[6.72585149e-03 9.20801097e-04 2.20191567e-04 ... 3.00261227e-05
 7.00609530e-05 5.00435379e-05]",2.7785812679749076,4.717103880375982e-05,Elderly
0.72,"[6.99223752e-03 1.05033611e-03 1.60051216e-04 ... 3.00096031e-05
 6.00192061e-05 9.00288092e-05]",3.6478869140177608,5.900888284250977e-05,Elderly
0.79,"[7.65926771e-03 1.01122358e-03 1.60193835e-04 ... 7.00848026e-05
 8.00969173e-05 2.00242293e-05]",6.028685626545801,8.260995804923964e-05,Elderly
0.81,"[7.17014812e-03 1.18332514e-03 3.10873555e-04 ... 6.01690751e-05
 5.01408959e-05 5.01408959e-05]",4.992279527196936,5.8815270911260424e-05,Elderly
0.75,[0.0071332  0.00091169 0.00018033 ... 0.0001102  0.00010019 0.00012022],3.439686290133125,0.00011174673145318728,Elderly
0.6,"[5.43881087e-03 6.10989803e-04 1.00162263e-04 ... 5.00811314e-05
 3.00486789e-05 2.00324526e-05]",1.8286809325552769,3.125062601414315e-05,Elderly
0.76,"[7.55422062e-03 9.54323084e-04 2.31046641e-04 ... 3.01365184e-05
 5.02275307e-05 1.00455061e-04]",3.8780854601149426,7.07002722332163e-05,Elderly
0.8,"[7.52422801e-03 9.93198098e-04 1.70549168e-04 ... 5.01615201e-05
 5.01615201e-05 8.02584322e-05]",4.627518964074234,6.207989726920695e-05,Elderly
0.76,"[7.07670101e-03 9.92341927e-04 2.30544084e-04 ... 0.00000000e+00
 1.00236558e-05 4.00946233e-05]",3.798192192761352,5.0719698488432424e-05,Elderly
0.63,"[6.30422383e-03 7.90529655e-04 2.00134090e-04 ... 4.00268180e-05
 6.00402270e-05 5.00335225e-05]",2.1030050767809314,3.6164230034122916e-05,Elderly
0.75,"[6.77309626e-03 9.43216368e-04 3.21094934e-04 ... 8.02737334e-05
 1.10376383e-04 1.10376383e-04]",3.3714338801798025,5.8108148787365614e-05,Elderly
0.82,"[7.47994833e-03 1.12149158e-03 2.90386214e-04 ... 4.00532709e-05
 5.00665886e-05 8.01065417e-05]",4.41505156797383,8.35811629467192e-05,Elderly
0.68,"[6.48790662e-03 9.22546228e-04 1.00276764e-04 ... 5.01383819e-05
 7.01937347e-05 4.01107055e-05]",2.509779415737911,3.878705226424927e-05,Elderly
0.64,"[5.86909710e-03 7.81210877e-04 1.30201813e-04 ... 3.00465722e-05
 1.00155241e-05 2.00310481e-05]",2.223865331901892,3.4633682207421724e-05,Elderly
0.67,"[5.86915588e-03 7.91234326e-04 1.70265614e-04 ... 6.00937462e-05
 4.00624975e-05 8.01249950e-05]",2.1799939661378382,4.197548175153258e-05,Elderly
0.66,"[6.41887148e-03 8.02358935e-04 1.90560247e-04 ... 2.00589734e-05
 5.01474335e-05 6.01769201e-05]",2.3706983945332256,3.5022967524522174e-05,Elderly
0.94,[0.00868999 0.00189436 0.00055127 ... 0.00073168 0.00088203 0.00083191],17.266889348457916,0.00044945374361030386,Elderly
0.75,"[7.25246584e-03 9.90336714e-04 1.80061221e-04 ... 1.30044215e-04
 1.30044215e-04 2.00068023e-05]",2.8683323597734494,5.431846827921528e-05,Elderly
0.65,"[6.15387694e-03 7.40466494e-04 1.00063040e-04 ... 6.00378238e-05
 2.00126079e-05 3.00189119e-05]",1.989432437799122,4.741987452094814e-05,Elderly
0.63,"[6.01683508e-03 8.53807984e-04 1.00447998e-04 ... 2.00895996e-05
 3.01343994e-05 1.00447998e-05]",2.2683143722230845,3.531751612190384e-05,Elderly
0.72,"[6.31562090e-03 8.50757174e-04 2.40213790e-04 ... 8.00712634e-05
 7.00623555e-05 7.00623555e-05]",3.1287639506944798,8.098207404590093e-05,Elderly
